,Fare_Amt,tripDurationHours,tipPC,depart_income,arriv_income,Trip_Distance,Payment_Type
11567,6.9,0.15,0.144927536232,121.765217175,111.452010793,1.24,Credit
11568,8.1,0.216666666667,0.37037037037,158.973138597,147.284296274,1.56,Credit
11569,10.1,0.216666666667,0.0,215.183243508,25.0448386218,2.87,CASH
11570,5.0,0.178888888889,0.0,115.621026064,158.973138597,0.7,Cash
11571,12.1,0.316666666667,0.165289256198,205.936708269,121.765217175,3.09,Credit
11572,6.5,0.141666666667,0.2,238.665860215,252.197724718,1.3,Credit
11573,7.8,0.119722222222,0.128205128205,121.765217175,120.643519106,2.0,Credit
11574,5.3,0.0794444444444,0.0,170.259992779,252.197724718,1.2,Cash
11575,22.5,0.459444444444,0.0,138.760957512,77.6545853926,8.2,Cash
11576,13.8,0.235277777778,0.0,111.452010793,22.2377302013,5.1,Cash
11577,5.4,0.0694444444444,0.2,121.765217175,238.665860215,1.2,Credit
11578,8.7,0.210277777778,0.229885057471,158.973138597,147.284296274,1.3,Credit
11579,7.7,0.145555555556,0.0,170.550403502,94.386319293,2.4,Cash
11580,9.3,0.234722222222,0.0,170.550403502,115.621026064,2.3,Cash
11581,5.3,0.0944444444444,0.149056603774,158.973138597,238.665860215,0.9,Credit
11582,16.1,0.381944444444,0.0,120.643519106,150.291550604,5.1,Cash
11583,10.7,0.191111111111,0.14953271028,147.284296274,121.765217175,3.0,Credit
11584,4.1,0.0608333333333,0.0,147.284296274,94.386319293,0.7,Cash
11585,4.1,0.0608333333333,0.0,147.284296274,94.386319293,0.7,Cash
11586,4.1,0.0608333333333,0.0,147.284296274,,0.7,Cash
11587,4.1,0.0608333333333,0.0,147.284296274,,0.7,Cash
11588,7.3,0.155833333333,0.0,120.643519106,170.550403502,1.7,Cash
11589,5.7,0.107222222222,0.228070175439,147.284296274,252.197724718,0.8,Credit
11590,18.1,0.213055555556,0.110497237569,302.957837437,150.291550604,7.4,Credit
11591,4.9,0.0802777777778,0.0,252.197724718,147.284296274,0.9,Cash
11592,9.0,0.157222222222,0.111111111111,121.765217175,170.550403502,2.4,Credit
11593,12.2,0.163055555556,0.0,77.6545853926,28.1894598073,4.0,Cash
11594,16.5,0.383333333333,0.0,101.184332311,157.477740509,5.39,CASH
11595,10.9,0.25,0.183486238532,238.665860215,136.763860839,3.33,Credit
11596,8.5,0.15,0.0,110.918264697,119.356719782,2.65,CASH
11597,5.3,0.123611111111,0.235849056604,158.973138597,94.386319293,1.2,CREDIT
11598,4.5,0.0925,0.0,147.284296274,252.197724718,0.3,CASH
11599,6.1,0.1,0.0,252.197724718,111.452010793,1.59,CASH
11600,11.3,0.166666666667,0.0,18.731099623,205.936708269,4.26,CASH
11601,4.1,0.05,0.0,119.356719782,119.356719782,0.8,CASH
11602,6.5,0.116666666667,0.0,252.197724718,157.477740509,1.45,CASH
11603,11.5,0.255277777778,0.0,94.386319293,215.183243508,3.0,Cash
11604,14.1,0.378333333333,0.212765957447,215.183243508,158.973138597,3.6,Credit
11605,31.3,0.533333333333,0.0,147.284296274,35.3719237051,12.28,CASH
11606,3.7,0.0333333333333,0.0,120.643519106,147.284296274,0.5,CASH
11607,4.9,0.0666666666667,0.0,139.074511059,121.765217175,1.11,CASH
11608,4.5,0.05,0.0,252.197724718,158.973138597,1.04,CASH
11609,12.9,0.35,0.0,115.621026064,170.550403502,2.73,CASH
11610,6.9,0.166666666667,0.144927536232,120.643519106,205.936708269,1.35,Credit
11611,6.5,0.133333333333,0.0,42.750828305,111.452010793,1.25,CASH
11612,5.3,0.116666666667,0.0,238.665860215,115.621026064,0.93,CASH
11613,11.3,0.330833333333,0.0,252.197724718,94.386319293,1.8,Cash
11614,6.9,0.146944444444,0.0,42.750828305,136.763860839,1.5,Cash
11615,24.6,0.334722222222,0.175203252033,,205.936708269,10.3,Credit
11616,14.1,0.298333333333,0.0,120.643519106,150.291550604,4.4,Cash
11617,6.5,0.154166666667,0.0,120.643519106,238.665860215,1.0,Cash
11618,5.0,0.0536111111111,0.0,,28.1894598073,0.9,Cash
11619,15.0,0.281944444444,0.0,157.477740509,139.074511059,5.2,Cash
11620,6.5,0.123611111111,0.0,139.074511059,215.183243508,1.7,Cash
11621,7.8,0.117222222222,0.15,147.284296274,64.1674781822,2.1,Credit
11622,11.4,0.265833333333,0.0,101.184332311,158.973138597,3.0,Cash
11623,13.8,0.190555555556,0.0,42.750828305,110.918264697,4.8,Cash
11624,6.5,0.120833333333,0.0,147.284296274,238.665860215,1.5,Cash
11625,5.7,0.112222222222,0.0,94.386319293,119.356719782,1.1,Cash
11626,6.7,0.132777777778,0.0,205.936708269,205.936708269,0.4,Cash
11627,5.3,0.0933333333333,0.0,252.197724718,147.284296274,1.2,Cash
11628,8.2,0.155,0.0,22.2377302013,64.1674781822,1.9,Cash
11629,9.4,0.213055555556,0.0,238.665860215,119.356719782,2.0,Cash
11630,6.2,0.0988888888889,0.161290322581,170.550403502,138.760957512,1.0,Credit
11631,22.2,0.452222222222,0.2,139.074511059,147.284296274,7.8,Credit
11632,5.7,0.107222222222,0.0,138.760957512,170.550403502,1.2,Cash
11633,18.5,0.531388888889,0.0810810810811,18.731099623,147.284296274,4.9,CREDIT
11634,4.1,0.05,0.0,158.973138597,205.936708269,0.76,CASH
11635,10.1,0.238611111111,0.0,119.356719782,252.197724718,2.4,CASH
11636,6.1,0.138333333333,0.0,101.184332311,111.452010793,1.3,CASH
11637,14.1,0.266666666667,0.0,111.452010793,64.1674781822,5.17,CASH
11638,4.9,0.0666666666667,0.408163265306,147.284296274,115.621026064,1.2,Credit
11639,4.9,0.0666666666667,0.408163265306,,115.621026064,1.2,Credit
11640,8.1,0.2,0.0,42.750828305,115.621026064,1.95,CASH
11641,6.5,0.1,0.0,27.4665365713,138.760957512,1.77,CASH
11642,12.1,0.2,0.247933884298,252.197724718,21.3128239511,4.44,Credit
11643,6.1,0.1,0.327868852459,252.197724718,170.550403502,1.02,Credit
11644,12.5,0.35,0.0,121.765217175,170.550403502,3.12,CASH
11645,9.7,0.283333333333,0.0,158.973138597,115.621026064,1.53,CASH
11646,18.5,0.266666666667,0.0,42.750828305,36.4885473838,6.72,CASH
11647,8.9,0.25,0.112359550562,158.973138597,119.356719782,1.79,Credit
11648,7.3,0.166666666667,0.27397260274,94.386319293,101.184332311,1.71,Credit
11649,3.7,0.0666666666667,0.0,139.074511059,121.765217175,0.41,CASH
11650,13.3,0.183333333333,0.0,252.197724718,430.402252069,5.31,CASH
11651,12.5,0.333333333333,0.16,139.074511059,158.973138597,3.34,Credit
11652,4.9,0.1,0.224489795918,158.973138597,205.936708269,0.9,Credit
11653,4.1,0.05,0.0,121.765217175,121.765217175,0.47,CASH
11654,3.7,0.0333333333333,0.162162162162,178.157744482,157.477740509,0.59,Credit
11655,7.7,0.133333333333,0.0,178.157744482,252.197724718,2.46,CASH
11656,17.1,0.325833333333,0.0,147.284296274,26.9055904624,5.7,Cash
11657,16.9,0.333333333333,0.0,18.731099623,119.356719782,6.06,CASH
11658,14.6,0.394722222222,0.0,42.750828305,147.284296274,3.7,Cash
11659,7.7,0.166666666667,0.0,138.760957512,,1.79,CASH
11660,6.1,0.1,0.0,170.550403502,302.957837437,1.49,CASH
11661,12.5,0.266666666667,0.0,139.074511059,205.936708269,3.93,CASH
11662,9.0,0.170833333333,0.0833333333333,139.074511059,111.452010793,2.3,Credit
11663,2.5,0.0166666666667,0.0,252.197724718,252.197724718,0.0,CASH
11664,5.3,0.116666666667,0.0,178.157744482,302.957837437,0.87,CASH
11665,4.1,0.0666666666667,0.0,120.643519106,147.284296274,0.65,CASH
11666,9.7,0.216666666667,0.0,115.621026064,158.973138597,2.23,CASH
11667,5.8,0.0783333333333,0.0,121.765217175,238.665860215,1.2,Cash
11668,4.5,0.0638888888889,0.0,121.765217175,111.452010793,1.0,Cash
11669,15.4,0.286944444444,0.0,119.356719782,138.760957512,5.3,Cash
11670,8.7,0.150277777778,0.0,101.184332311,121.765217175,1.9,Cash
11671,5.3,0.0830555555556,0.0,139.074511059,119.356719782,1.0,Cash
11672,13.4,0.255555555556,0.0,121.765217175,302.957837437,4.4,Cash
11673,4.9,0.0825,0.0,94.386319293,121.765217175,0.9,Cash
11674,3.4,0.0158333333333,0.0,147.284296274,147.284296274,0.3,Cash
11675,11.3,0.246388888889,0.0,17.7555749108,20.3178816325,3.3,Cash
11676,18.1,0.353611111111,0.0,158.973138597,,6.6,Cash
11677,4.1,0.0547222222222,0.0,238.665860215,111.452010793,0.9,Cash
11678,11.0,0.252777777778,0.0,139.074511059,252.197724718,3.0,Cash
11679,3.3,0.0291666666667,0.0,94.386319293,94.386319293,0.5,Cash
11680,6.1,0.134722222222,0.0,121.765217175,119.356719782,1.0,Cash
11681,5.7,0.1125,0.0,302.957837437,205.936708269,0.7,Cash
11682,9.4,0.185555555556,0.2,121.765217175,21.3128239511,2.3,Credit
11683,5.4,0.0669444444444,0.0,119.356719782,121.765217175,0.8,Cash
11684,8.1,0.17,0.0,205.936708269,170.550403502,2.0,Cash
11685,18.6,0.331388888889,0.0537634408602,15.7587442738,147.284296274,6.7,Credit
11686,7.3,0.176944444444,0.0,115.621026064,147.284296274,1.3,CASH
11687,6.9,0.15,0.0,178.157744482,157.477740509,1.29,CASH
11688,4.9,0.08,0.0,121.765217175,94.386319293,0.8,CASH
11689,6.5,0.162222222222,0.0,170.550403502,205.936708269,1.4,CASH
11690,4.9,0.549166666667,0.0,252.197724718,302.957837437,0.9,CASH
11691,4.5,0.0833333333333,0.0,120.643519106,158.973138597,0.53,CASH
11692,4.1,0.05,0.0,111.452010793,158.973138597,0.71,CASH
11693,10.1,0.2,0.188118811881,252.197724718,18.7725508594,3.51,Credit
11694,6.9,0.133333333333,0.0,158.973138597,94.386319293,1.61,CASH
11695,8.1,0.166666666667,0.0,139.074511059,120.643519106,1.99,CASH
11696,12.5,0.216666666667,0.0,170.259992779,24.2813530128,4.4,CASH
11697,6.9,0.115277777778,0.149275362319,119.356719782,252.197724718,1.8,Credit
11698,10.6,0.163333333333,0.15,158.973138597,27.4665365713,3.8,Credit
11699,10.6,0.163333333333,0.15,,27.4665365713,3.8,Credit
11700,5.3,0.1,0.0,121.765217175,119.356719782,1.05,CASH
11701,11.3,0.233333333333,0.0,205.936708269,111.452010793,3.11,CASH
11702,7.7,0.183333333333,0.0,170.550403502,252.197724718,1.71,CASH
11703,16.1,0.464722222222,0.0,205.936708269,101.184332311,4.2,Cash
11704,10.9,0.2,0.183486238532,115.621026064,178.157744482,3.88,Credit
11705,9.3,0.2,0.0,170.550403502,94.386319293,2.39,CASH
11706,9.3,0.2,0.0,170.550403502,94.386319293,2.39,CASH
11707,9.3,0.2,0.0,170.550403502,,2.39,CASH
11708,9.3,0.2,0.0,170.550403502,,2.39,CASH
11709,12.6,0.502777777778,0.15,121.765217175,42.750828305,2.2,Credit
11710,13.3,0.3525,0.0,64.1674781822,158.973138597,3.6,Cash
11711,5.7,0.108611111111,0.0,,111.452010793,1.1,Cash
11712,5.7,0.108611111111,0.0,120.643519106,111.452010793,1.1,Cash
11713,10.5,0.223888888889,0.0952380952381,157.477740509,158.973138597,2.8,Credit
11714,13.3,0.246388888889,0.15037593985,115.621026064,110.918264697,4.3,Credit
11715,9.8,0.161111111111,0.15,121.765217175,147.284296274,3.1,Credit
11716,8.9,0.260555555556,0.0,252.197724718,120.643519106,1.4,Cash
11717,7.9,0.160555555556,0.0,111.452010793,101.184332311,1.3,Cash
11718,11.8,0.224166666667,0.0,101.184332311,25.0448386218,3.5,Cash
11719,6.2,0.104444444444,0.0,121.765217175,42.750828305,1.3,Cash
11720,13.3,0.320555555556,0.0,64.1674781822,94.386319293,3.6,Cash
11721,13.3,0.320555555556,0.0,64.1674781822,94.386319293,3.6,Cash
11722,13.3,0.320555555556,0.0,64.1674781822,,3.6,Cash
11723,13.3,0.320555555556,0.0,64.1674781822,,3.6,Cash
11724,6.5,0.105277777778,0.0,215.183243508,139.074511059,1.8,Cash
11725,5.8,0.0772222222222,0.0,178.157744482,18.7725508594,1.3,Cash
11726,4.5,0.0605555555556,0.0,158.973138597,252.197724718,0.7,Cash
11727,4.5,0.0661111111111,0.111111111111,302.957837437,157.477740509,0.8,Credit
11728,5.9,0.102222222222,0.169491525424,115.621026064,238.665860215,0.8,Credit
11729,6.1,0.113611111111,0.0,49.4984977376,45.8744721551,1.4,Cash
11730,7.8,0.151388888889,0.153846153846,147.284296274,115.621026064,1.5,Credit
11731,7.8,0.151388888889,0.153846153846,,115.621026064,1.5,Credit
11732,14.5,0.298333333333,0.0,115.621026064,24.27830721,5.0,CASH
11733,15.3,0.510277777778,0.0,138.760957512,178.157744482,2.1,CASH
11734,8.5,0.226388888889,0.0,205.936708269,170.259992779,1.3,CASH
11735,4.1,0.0613888888889,0.0,101.184332311,119.356719782,0.7,CASH
11736,20.9,0.433333333333,0.0,121.765217175,19.3772990198,7.49,CASH
11737,17.3,0.316666666667,0.0,120.643519106,24.27830721,6.3,CASH
11738,4.1,0.0666666666667,0.487804878049,26.7751177863,27.4665365713,0.65,Credit
11739,4.9,0.0666666666667,0.0,,252.197724718,1.19,CASH
11740,15.7,0.266666666667,0.0,138.760957512,21.1142020811,5.77,CASH
11741,14.1,0.266666666667,0.141843971631,121.765217175,22.2377302013,5.21,Credit
11742,7.3,0.183333333333,0.205479452055,205.936708269,,1.3,Credit
11743,14.5,0.433333333333,0.0,178.157744482,64.1674781822,2.64,CASH
11744,5.3,0.116666666667,0.0,252.197724718,158.973138597,1.09,CASH
11745,6.9,0.133333333333,0.0,101.184332311,94.386319293,1.9,CASH
11746,6.9,0.133333333333,0.0,147.284296274,170.550403502,1.55,CASH
11747,6.5,0.166666666667,0.307692307692,158.973138597,94.386319293,0.98,Credit
11748,9.7,0.183333333333,0.0,139.074511059,252.197724718,3.15,CASH
11749,7.7,0.166666666667,0.25974025974,94.386319293,136.763860839,2.31,Credit
11750,8.1,0.216666666667,0.0,205.936708269,147.284296274,1.56,CASH
11751,5.7,0.1,0.0,119.356719782,119.356719782,1.11,CASH
11752,12.1,0.3,0.0,205.936708269,64.1674781822,3.14,CASH
11753,4.3,0.0233333333333,0.0,170.259992779,302.957837437,0.3,Cash
11754,17.7,0.283333333333,0.0,178.157744482,21.3128239511,6.58,CASH
11755,24.5,0.566666666667,0.0,94.386319293,19.8706063692,8.94,CASH
11756,11.3,0.233333333333,0.0,178.157744482,147.284296274,3.5,CASH
11757,2.5,0.0,0.0,252.197724718,252.197724718,0.01,CASH
11758,12.5,0.283333333333,0.24,119.356719782,14.4615015207,3.93,Credit
11759,8.9,0.2,0.337078651685,94.386319293,147.284296274,2.52,Credit
11760,6.1,0.1,0.0,115.621026064,252.197724718,1.53,CASH
11761,15.7,0.2,0.2,205.936708269,150.291550604,6.3,Credit
11762,3.3,0.0333333333333,0.0,252.197724718,205.936708269,0.34,CASH
11763,6.3,0.0758333333333,0.0,115.621026064,252.197724718,1.1,Cash
11764,6.5,0.120277777778,0.0,158.973138597,115.621026064,1.5,Cash
11765,8.2,0.126388888889,0.0,101.184332311,94.386319293,2.3,Cash
11766,12.9,0.376111111111,0.0,157.477740509,94.386319293,2.8,Cash
11767,5.3,0.110555555556,0.0,302.957837437,252.197724718,1.0,Cash
11768,25.4,0.406666666667,0.0,,147.284296274,9.7,Cash
11769,8.2,0.179722222222,0.0,119.356719782,94.386319293,1.4,Cash
11770,9.9,0.229722222222,0.30303030303,170.259992779,252.197724718,1.6,Credit
11771,9.3,0.249722222222,0.161290322581,147.284296274,94.386319293,1.9,Credit
11772,8.2,0.175555555556,0.2,115.621026064,42.750828305,1.8,Credit
11773,4.1,0.0508333333333,0.0,,138.760957512,0.6,Cash
11774,5.8,0.0761111111111,0.379310344828,178.157744482,170.259992779,1.1,Credit
11775,19.7,0.261666666667,0.242131979695,,115.621026064,8.1,Credit
11776,9.8,0.164166666667,0.0,158.973138597,21.3128239511,2.8,Cash
11777,12.3,1.63361111111,0.0,120.643519106,22.2377302013,3.2,Cash
11778,4.9,0.0855555555556,0.0,252.197724718,252.197724718,0.8,Cash
11779,6.9,0.160555555556,0.249275362319,12.9872220278,12.9872220278,1.3,Credit
11780,5.3,0.105833333333,0.0,94.386319293,120.643519106,0.9,Cash
11781,5.4,0.0825,0.0,139.074511059,119.356719782,0.9,Cash
11782,3.7,0.0455555555556,0.0,178.157744482,157.477740509,0.4,CASH
11783,15.3,0.35,0.2,119.356719782,,5.17,Credit
11784,5.3,0.119444444444,0.0,139.074511059,121.765217175,1.1,CASH
11785,19.3,0.3,0.0,139.074511059,19.7708445489,8.17,CASH
11786,11.7,0.283333333333,0.0,252.197724718,139.074511059,3.49,CASH
11787,11.3,0.233333333333,0.0,252.197724718,139.074511059,3.52,CASH
11788,4.5,0.0166666666667,0.0,170.550403502,138.760957512,0.86,CASH
11789,6.9,0.0666666666667,0.144927536232,158.973138597,120.643519106,0.96,Credit
11790,5.7,0.1,0.315789473684,21.3128239511,101.184332311,0.88,Credit
11791,25.3,0.4,0.0,,147.284296274,10.63,CASH
11792,4.9,0.116666666667,0.0,147.284296274,158.973138597,0.57,CASH
11793,5.7,0.116666666667,0.0,205.936708269,302.957837437,1.17,CASH
11794,6.1,0.1,0.0,94.386319293,121.765217175,1.51,CASH
11795,5.3,0.1,0.339622641509,158.973138597,115.621026064,1.11,Credit
11796,4.5,0.0833333333333,0.222222222222,143.303540904,136.763860839,0.66,Credit
11797,4.5,0.0333333333333,0.0,18.731099623,18.731099623,1.02,CASH
11798,13.7,0.4,0.0,170.550403502,111.452010793,3.43,CASH
11799,9.7,0.166666666667,0.20618556701,157.477740509,111.452010793,3.22,Credit
11800,3.7,0.133333333333,0.0,138.760957512,138.760957512,0.0,CASH
11801,8.5,0.25,0.0,147.284296274,158.973138597,1.22,CASH
11802,11.7,0.166666666667,0.17094017094,42.750828305,150.291550604,4.05,Credit
11803,7.4,0.151111111111,0.2,42.750828305,139.074511059,1.2,Credit
11804,7.0,0.119166666667,0.0,119.356719782,115.621026064,1.5,Cash
11805,5.9,0.0755555555556,0.169491525424,121.765217175,121.765217175,1.0,Credit
11806,12.7,0.331111111111,0.0,302.957837437,238.665860215,2.6,Cash
11807,9.7,0.239444444444,0.0,302.957837437,238.665860215,2.4,Cash
11808,6.5,0.102222222222,0.0,121.765217175,158.973138597,1.7,Cash
11809,12.1,0.258611111111,0.0,205.936708269,42.750828305,3.6,Cash
11810,6.6,0.102777777778,0.15,150.291550604,101.184332311,1.6,Credit
11811,7.3,0.146944444444,0.0,121.765217175,120.643519106,1.8,Cash
11812,3.3,0.0322222222222,0.0,157.477740509,170.259992779,0.2,Cash
11813,6.1,0.129444444444,0.0,252.197724718,147.284296274,0.9,Cash
11814,9.7,0.281388888889,0.0,158.973138597,94.386319293,1.2,Cash
11815,15.7,0.360277777778,0.0,119.356719782,36.4885473838,4.6,Cash
11816,9.3,0.220277777778,0.0,121.765217175,158.973138597,2.2,Cash
11817,7.8,0.147777777778,0.0,157.477740509,170.550403502,1.8,Cash
11818,5.5,0.0638888888889,0.0,139.074511059,139.074511059,0.7,Cash
11819,9.4,0.157222222222,0.0,120.643519106,302.957837437,2.6,Cash
11820,4.1,0.0536111111111,0.0,94.386319293,115.621026064,0.4,Cash
11821,3.8,0.0333333333333,0.0,21.3128239511,42.750828305,0.3,Cash
11822,5.3,0.111944444444,0.0,147.284296274,,0.8,Cash
11823,6.1,0.168055555556,0.213114754098,101.184332311,101.184332311,0.6,CREDIT
11824,4.1,0.0666666666667,0.0,22.2743525638,22.2743525638,0.38,CASH
11825,35.7,0.69,0.0,27.7688679245,77.6545853926,13.8,CASH
11826,10.9,0.310277777778,0.0,178.157744482,147.284296274,2.6,CASH
11827,6.1,0.1,0.0,21.3128239511,111.452010793,1.62,CASH
11828,8.5,0.15,0.0,110.918264697,121.765217175,2.47,CASH
11829,6.1,0.116666666667,0.0,178.157744482,302.957837437,1.41,CASH
11830,7.3,0.116666666667,0.27397260274,42.750828305,115.621026064,2.3,Credit
11831,7.3,0.116666666667,0.0,21.3128239511,94.386319293,2.11,CASH
11832,10.1,0.266666666667,0.0,205.936708269,138.760957512,2.46,CASH
11833,9.3,0.233333333333,0.215053763441,138.760957512,147.284296274,2.15,Credit
11834,6.9,0.116666666667,0.0,139.074511059,94.386319293,1.88,CASH
11835,45.0,0.766666666667,0.25,18.8090286584,95.1038858049,18.78,Credit
11836,6.9,0.183333333333,0.0,157.477740509,205.936708269,0.76,CASH
11837,5.3,0.0833333333333,0.0,138.760957512,170.550403502,0.91,CASH
11838,18.5,0.483333333333,0.0,158.973138597,150.291550604,5.65,CASH
11839,11.7,0.233333333333,0.0,205.936708269,121.765217175,3.7,CASH
11840,10.1,0.2,0.0,42.750828305,14.4615015207,3.25,CASH
11841,7.3,0.183333333333,0.178082191781,158.973138597,94.386319293,1.36,Credit
11842,3.7,0.05,0.0,157.477740509,170.259992779,0.34,CASH
11843,6.1,0.116666666667,0.0,170.550403502,120.643519106,1.47,CASH
11844,13.3,0.35,0.0,252.197724718,101.184332311,3.51,CASH
11845,8.9,0.216666666667,0.0,252.197724718,147.284296274,1.84,CASH
11846,5.7,0.0666666666667,0.175438596491,119.356719782,115.621026064,1.31,Credit
11847,5.4,0.08,0.0,170.550403502,170.550403502,0.7,Cash
11848,8.1,0.05,0.172839506173,147.284296274,170.259992779,2.08,Credit
11849,20.9,0.45,0.0478468899522,136.763860839,170.259992779,6.91,Credit
11850,4.9,0.0833333333333,0.0,120.643519106,147.284296274,0.91,CASH
11851,6.9,0.15,0.0,94.386319293,119.356719782,1.36,CASH
11852,4.2,0.0277777777778,0.0,138.760957512,64.1674781822,0.6,Cash
11853,23.7,0.404166666667,0.0,178.157744482,,8.8,Cash
11854,10.9,0.25,0.0,115.621026064,,3.28,CASH
11855,5.0,0.0727777777778,0.0,170.259992779,170.259992779,0.7,Cash
11856,12.7,0.185555555556,0.0,215.183243508,147.284296274,4.1,Cash
11857,15.9,0.330555555556,0.0,178.157744482,18.731099623,5.4,Credit
11858,7.7,0.107222222222,0.0,138.760957512,252.197724718,2.5,Cash
11859,8.1,0.179722222222,0.0,139.074511059,115.621026064,1.9,Cash
11860,32.6,0.464722222222,0.15,136.763860839,19.0603299189,13.4,Credit
11861,16.1,0.449444444444,0.149689440994,121.765217175,205.936708269,3.6,Credit
11862,8.6,0.151388888889,0.0,205.936708269,138.760957512,2.4,Cash
11863,8.3,0.162777777778,0.2,147.284296274,111.452010793,1.9,Cash
11864,3.8,0.0294444444444,0.0,120.643519106,120.643519106,0.4,Cash
11865,12.9,0.329722222222,0.0,101.184332311,302.957837437,3.6,Cash
11866,5.8,0.0708333333333,0.0,111.452010793,120.643519106,1.4,Cash
11867,5.7,0.118888888889,0.0,252.197724718,205.936708269,0.9,Cash
11868,7.8,0.133055555556,0.0,178.157744482,,2.3,Cash
11869,13.5,0.314722222222,0.0,64.1674781822,147.284296274,3.2,Cash
11870,8.2,0.2125,0.25,94.386319293,115.621026064,1.2,Credit
11871,9.3,0.2075,0.0,252.197724718,111.452010793,2.3,Cash
11872,4.9,0.0941666666667,0.0,121.765217175,139.074511059,0.7,Cash
11873,6.2,0.0988888888889,0.0,120.643519106,115.621026064,1.3,Cash
11874,15.1,0.364166666667,0.0,94.386319293,157.477740509,4.1,Cash
11875,18.5,0.583333333333,0.0,136.763860839,252.197724718,3.78,CASH
11876,14.9,0.2175,0.197986577181,,21.1142020811,5.6,CREDIT
11877,4.5,0.0333333333333,0.222222222222,64.1674781822,64.1674781822,0.88,Credit
11878,6.1,0.129722222222,0.0,,119.356719782,1.6,CASH
11879,12.9,0.15,0.15503875969,120.643519106,64.1674781822,3.9,Credit
11880,4.5,0.0666666666667,0.0,119.356719782,119.356719782,0.77,CASH
11881,5.7,0.1,0.0,157.477740509,178.157744482,1.19,CASH
